Date,ID,CH4,latitude,longitude,NAME
2019-09-07T00:00:00,184251Z,1.92727798,36.99129716,-109.0440017,New Mexico
2019-09-07T00:00:00,184251Z,1.92889912,36.99106338,-109.044345,New Mexico
2019-09-07T00:00:00,184251Z,1.92615502,36.99094543,-109.0445209,New Mexico
2019-09-07T00:00:00,184251Z,1.92737534,36.99058312,-109.0450568,New Mexico
2019-09-07T00:00:00,234657Z,1.90044997,36.6068418,-109.0453528,New Mexico
2019-09-07T00:00:00,234657Z,1.90277638,36.60682466,-109.0445892,New Mexico
2019-09-07T00:00:00,234657Z,1.90242636,36.60681777,-109.0443428,New Mexico
2019-09-07T00:00:00,234657Z,1.90243709,36.60680288,-109.0438606,New Mexico
2019-09-07T00:00:00,234657Z,1.90148444,36.60678441,-109.0429367,New Mexico
2019-09-08T00:00:00,002958Z,1.90131804,36.60677304,-109.0424757,New Mexico
2019-09-08T00:00:00,002958Z,1.90112343,36.60676642,-109.0422438,New Mexico
2019-09-08T00:00:00,002958Z,1.8999101,36.60675205,-109.0417798,New Mexico
2019-09-08T00:00:00,002958Z,1.90015845,36.60672882,-109.0408489,New Mexico
2019-09-08T00:00:00,002958Z,1.89813363,36.6067231,-109.0406149,New Mexico
2019-09-08T00:00:00,002958Z,1.89574086,36.60670943,-109.0401484,New Mexico
2019-09-08T00:00:00,002958Z,1.89659737,36.60669664,-109.0396911,New Mexico
2019-09-08T00:00:00,002958Z,1.89746401,36.60668092,-109.0390179,New Mexico
2019-09-08T00:00:00,002958Z,1.89628164,36.60667551,-109.0387951,New Mexico
2019-09-08T00:00:00,002958Z,1.89515327,36.60666481,-109.0383483,New Mexico
2019-09-08T00:00:00,002958Z,1.89622318,36.60664944,-109.0376663,New Mexico
2019-09-08T00:00:00,002958Z,1.89641022,36.60663903,-109.0372042,New Mexico
2019-09-08T00:00:00,002958Z,1.89591842,36.60662632,-109.036754,New Mexico
2019-09-08T00:00:00,002958Z,1.89732935,36.60661449,-109.0363188,New Mexico
2019-09-08T00:00:00,002958Z,1.89547691,36.60660195,-109.0358828,New Mexico
2019-09-08T00:00:00,002958Z,1.8959139,36.60658762,-109.0352171,New Mexico
2019-09-08T00:00:00,002958Z,1.89550595,36.60658233,-109.0349918,New Mexico
2019-09-08T00:00:00,002958Z,1.8948451,36.60656312,-109.0343093,New Mexico
2019-09-08T00:00:00,002958Z,1.89467643,36.60654462,-109.0338612,New Mexico
2019-09-08T00:00:00,002958Z,1.89387214,36.60651398,-109.0334168,New Mexico
2019-09-08T00:00:00,002958Z,1.89615947,36.60647523,-109.0329732,New Mexico
2019-09-08T00:00:00,002958Z,1.8960345,36.60642292,-109.0325302,New Mexico
2019-09-08T00:00:00,002958Z,1.89594484,36.60632145,-109.0318604,New Mexico
2019-09-08T00:00:00,002958Z,1.89581265,36.60618979,-109.0311714,New Mexico
2019-09-08T00:00:00,002958Z,1.89570671,36.6060953,-109.030698,New Mexico
2019-09-08T00:00:00,002958Z,1.92446117,36.60604691,-109.030457,New Mexico
2019-09-08T00:00:00,002958Z,1.9345753,36.60589728,-109.029716,New Mexico
2019-09-08T00:00:00,002958Z,1.895234,36.6057876,-109.029207,New Mexico
2019-09-08T00:00:00,002958Z,1.8889386,36.60562184,-109.0284139,New Mexico
2019-09-08T00:00:00,002958Z,1.88420571,36.60556567,-109.0281424,New Mexico
2019-09-08T00:00:00,002958Z,1.88699453,36.60545259,-109.0275908,New Mexico
