Date,ID,CH4,latitude,longitude,NAME
2019-09-07T00:00:00,184251Z,1.93556594,36.942964,-109.0746849,Arizona
2019-09-07T00:00:00,184251Z,1.93536308,36.94271118,-109.0748019,Arizona
2019-09-07T00:00:00,184251Z,1.93525779,36.94195511,-109.0751527,Arizona
2019-09-07T00:00:00,184251Z,1.93732378,36.94120129,-109.0754998,Arizona
2019-09-07T00:00:00,184251Z,1.93598087,36.94095104,-109.0756181,Arizona
2019-09-07T00:00:00,184251Z,1.93496475,36.94045115,-109.0758553,Arizona
2019-09-07T00:00:00,184251Z,1.93508795,36.93995056,-109.0760883,Arizona
2019-09-07T00:00:00,184251Z,1.93560622,36.93895067,-109.0765434,Arizona
2019-09-07T00:00:00,184251Z,1.93504694,36.93870234,-109.0766567,Arizona
2019-09-07T00:00:00,184251Z,1.93304135,36.93820837,-109.0768868,Arizona
2019-09-07T00:00:00,184251Z,1.93584888,36.93771401,-109.077112,Arizona
2019-09-07T00:00:00,184251Z,1.93143591,36.93697441,-109.0774571,Arizona
2019-09-07T00:00:00,184251Z,1.93064294,36.93648095,-109.0776902,Arizona
2019-09-07T00:00:00,184251Z,1.93042427,36.93598666,-109.0779223,Arizona
2019-09-07T00:00:00,184251Z,1.93148738,36.93524156,-109.0782626,Arizona
2019-09-07T00:00:00,184251Z,1.93015663,36.93499261,-109.0783763,Arizona
2019-09-07T00:00:00,184251Z,1.9321927,36.93424457,-109.078721,Arizona
2019-09-07T00:00:00,184251Z,1.92959502,36.93374645,-109.0789586,Arizona
2019-09-07T00:00:00,184251Z,1.93065094,36.93299668,-109.079313,Arizona
2019-09-07T00:00:00,184251Z,1.93502497,36.9327466,-109.0794291,Arizona
2019-09-07T00:00:00,184251Z,1.9330851,36.93199818,-109.079778,Arizona
2019-09-07T00:00:00,184251Z,1.93595431,36.93174886,-109.0798926,Arizona
2019-09-07T00:00:00,184251Z,1.93524896,36.9312503,-109.080119,Arizona
2019-09-07T00:00:00,184251Z,1.93494361,36.93050482,-109.0804624,Arizona
2019-09-07T00:00:00,184251Z,1.93439394,36.93000826,-109.0806917,Arizona
2019-09-07T00:00:00,184251Z,1.9361401,36.92901719,-109.0811415,Arizona
2019-09-07T00:00:00,184251Z,1.9377203,36.92877191,-109.0812541,Arizona
2019-09-07T00:00:00,184251Z,1.93896153,36.92853195,-109.0813657,Arizona
2019-09-07T00:00:00,184251Z,1.93831424,36.92806805,-109.0815883,Arizona
2019-09-07T00:00:00,184251Z,1.93872943,36.92741187,-109.0819268,Arizona
2019-09-07T00:00:00,184251Z,1.94002092,36.92679788,-109.082273,Arizona
2019-09-07T00:00:00,184251Z,1.93828852,36.92660253,-109.0823917,Arizona
2019-09-07T00:00:00,184251Z,1.93891927,36.92622431,-109.0826306,Arizona
2019-09-07T00:00:00,184251Z,1.93946523,36.92585913,-109.0828715,Arizona
2019-09-07T00:00:00,184251Z,1.93926493,36.92550258,-109.0831181,Arizona
2019-09-07T00:00:00,184251Z,1.93799697,36.92499269,-109.0834941,Arizona
2019-09-07T00:00:00,184251Z,1.94013158,36.92449482,-109.0838753,Arizona
2019-09-07T00:00:00,184251Z,1.93926173,36.92433503,-109.0840047,Arizona
2019-09-07T00:00:00,184251Z,1.93963059,36.92386347,-109.0843995,Arizona
2019-09-07T00:00:00,184251Z,1.93852894,36.92355382,-109.0846663,Arizona
2019-09-07T00:00:00,184251Z,1.93957085,36.92325307,-109.0849242,Arizona
2019-09-07T00:00:00,184251Z,1.93977197,36.92310673,-109.0850506,Arizona
2019-09-07T00:00:00,184251Z,1.93905774,36.92268301,-109.0854208,Arizona
2019-09-07T00:00:00,184251Z,1.93925022,36.92241173,-109.08566,Arizona
2019-09-07T00:00:00,184251Z,1.93822035,36.92214713,-109.0858927,Arizona
2019-09-07T00:00:00,184251Z,1.94052711,36.92188927,-109.0861153,Arizona
2019-09-07T00:00:00,184251Z,1.9388691,36.92164441,-109.0863355,Arizona
